"gene","trans","speciesMatch","chr","five_prime_UTR","three_prime_UTR","evalue","bitScore","rawValue","percentMatch","other","proteinMatch"
"Zm00001d045551","Zm00001d045551_T025","sorghum","9","26531820","26539830",2.26e-64,250,174,92.529,161,"OQU75703"
"Zm00001d045551","Zm00001d045551_T025","sorghum","9","26531820","26539830",0,3195,2195,92.938,2040,"OQU75698"
"Zm00001d045551","Zm00001d045551_T025","sorghum","9","26531820","26539830",6.23e-70,268,241,87.967,212,"OQU75698"
"Zm00001d045551","Zm00001d045551_T025","sorghum","9","26531820","26539830",2.26e-64,250,174,92.529,161,"OQU75698"
"Zm00001d045551","Zm00001d045551_T025","setaria","9","26531820","26539830",0,2712,2409,87.173,2100,"KQL08990"
"Zm00001d045551","Zm00001d045551_T025","brachypodium","9","26531820","26539830",0,1640,2412,79.229,1911,"KQK19747"
"Zm00001d045551","Zm00001d045551_T025","rice","9","26531820","26539830",0,915,1207,80.613,973,"Os06t0111600-01"
"Zm00001d045551","Zm00001d045551_T025","rice","9","26531820","26539830",0,743,1058,79.584,842,"Os06t0111600-01"
"Zm00001d045551","Zm00001d045551_T025","rice","9","26531820","26539830",2.39e-24,117,102,87.255,89,"Os06t0111600-01"
"Zm00001d045551","Zm00001d045551_T012","sorghum","9","26531818","26540037",0,1336,885,93.898,831,"OQU75699"
"Zm00001d045551","Zm00001d045551_T012","sorghum","9","26531818","26540037",0,1336,885,93.898,831,"OQU75702"
"Zm00001d045551","Zm00001d045551_T012","sorghum","9","26531818","26540037",0,1336,885,93.898,831,"OQU75703"
"Zm00001d045551","Zm00001d045551_T012","sorghum","9","26531818","26540037",0,1336,885,93.898,831,"OQU75704"
"Zm00001d045551","Zm00001d045551_T012","sorghum","9","26531818","26540037",0,1336,885,93.898,831,"OQU75701"
"Zm00001d045551","Zm00001d045551_T012","sorghum","9","26531818","26540037",0,1336,885,93.898,831,"OQU75705"
"Zm00001d045551","Zm00001d045551_T012","sorghum","9","26531818","26540037",0,1336,885,93.898,831,"OQU75700"
"Zm00001d045551","Zm00001d045551_T012","sorghum","9","26531818","26540037",0,1336,885,93.898,831,"OQU75698"
"Zm00001d045551","Zm00001d045551_T012","setaria","9","26531818","26540037",0,1044,885,88.136,780,"KQL08990"
"Zm00001d045551","Zm00001d045551_T012","brachypodium","9","26531818","26540037",1.77e-175,617,895,79.441,711,"KQK19747"
"Zm00001d045551","Zm00001d045551_T008","sorghum","9","26531817","26540096",0,1807,1236,93.042,1150,"OQU75699"
"Zm00001d045551","Zm00001d045551_T008","sorghum","9","26531817","26540096",0,1807,1236,93.042,1150,"OQU75702"
"Zm00001d045551","Zm00001d045551_T008","sorghum","9","26531817","26540096",0,1807,1236,93.042,1150,"OQU75703"
"Zm00001d045551","Zm00001d045551_T008","sorghum","9","26531817","26540096",0,1807,1236,93.042,1150,"OQU75704"
"Zm00001d045551","Zm00001d045551_T008","sorghum","9","26531817","26540096",0,1807,1236,93.042,1150,"OQU75701"
"Zm00001d045551","Zm00001d045551_T008","sorghum","9","26531817","26540096",0,1807,1236,93.042,1150,"OQU75705"
"Zm00001d045551","Zm00001d045551_T008","sorghum","9","26531817","26540096",0,1807,1236,93.042,1150,"OQU75700"
"Zm00001d045551","Zm00001d045551_T008","sorghum","9","26531817","26540096",0,1807,1236,93.042,1150,"OQU75698"
"Zm00001d045551","Zm00001d045551_T008","setaria","9","26531817","26540096",0,1332,1236,86.246,1066,"KQL08990"
"Zm00001d045551","Zm00001d045551_T008","brachypodium","9","26531817","26540096",0,789,1099,79.891,878,"KQK19747"
"Zm00001d045551","Zm00001d045551_T008","rice","9","26531817","26540096",0,743,1058,79.584,842,"Os06t0111600-01"
"Zm00001d045551","Zm00001d045551_T013","sorghum","9","26531819","26540041",0,3515,2482,92.345,2292,"OQU75704"
"Zm00001d045551","Zm00001d045551_T013","sorghum","9","26531819","26540041",2.26e-64,250,174,92.529,161,"OQU75704"
"Zm00001d045551","Zm00001d045551_T013","sorghum","9","26531819","26540041",0,3515,2482,92.345,2292,"OQU75701"
"Zm00001d045551","Zm00001d045551_T013","sorghum","9","26531819","26540041",2.26e-64,250,174,92.529,161,"OQU75701"
"Zm00001d045551","Zm00001d045551_T013","sorghum","9","26531819","26540041",0,3515,2482,92.345,2292,"OQU75705"
"Zm00001d045551","Zm00001d045551_T013","sorghum","9","26531819","26540041",2.26e-64,250,174,92.529,161,"OQU75705"
"Zm00001d045551","Zm00001d045551_T013","sorghum","9","26531819","26540041",0,3515,2482,92.345,2292,"OQU75700"
"Zm00001d045551","Zm00001d045551_T013","sorghum","9","26531819","26540041",2.26e-64,250,174,92.529,161,"OQU75700"
"Zm00001d045551","Zm00001d045551_T013","sorghum","9","26531819","26540041",0,3195,2195,92.938,2040,"OQU75699"
"Zm00001d045551","Zm00001d045551_T013","sorghum","9","26531819","26540041",6.23e-70,268,241,87.967,212,"OQU75699"
"Zm00001d045551","Zm00001d045551_T013","sorghum","9","26531819","26540041",2.26e-64,250,174,92.529,161,"OQU75699"
"Zm00001d045551","Zm00001d045551_T013","sorghum","9","26531819","26540041",0,3195,2195,92.938,2040,"OQU75702"
"Zm00001d045551","Zm00001d045551_T013","sorghum","9","26531819","26540041",6.23e-70,268,241,87.967,212,"OQU75702"
"Zm00001d045551","Zm00001d045551_T013","sorghum","9","26531819","26540041",2.26e-64,250,174,92.529,161,"OQU75702"
"Zm00001d045551","Zm00001d045551_T013","sorghum","9","26531819","26540041",0,3195,2195,92.938,2040,"OQU75703"
"Zm00001d045551","Zm00001d045551_T013","sorghum","9","26531819","26540041",6.23e-70,268,241,87.967,212,"OQU75703"
"Zm00001d045551","Zm00001d045551_T013","sorghum","9","26531819","26540041",2.26e-64,250,174,92.529,161,"OQU75703"
"Zm00001d045551","Zm00001d045551_T013","sorghum","9","26531819","26540041",0,3195,2195,92.938,2040,"OQU75698"
"Zm00001d045551","Zm00001d045551_T013","sorghum","9","26531819","26540041",6.23e-70,268,241,87.967,212,"OQU75698"
"Zm00001d045551","Zm00001d045551_T013","sorghum","9","26531819","26540041",2.26e-64,250,174,92.529,161,"OQU75698"
"Zm00001d045551","Zm00001d045551_T013","setaria","9","26531819","26540041",0,2712,2409,87.173,2100,"KQL08990"
"Zm00001d045551","Zm00001d045551_T013","brachypodium","9","26531819","26540041",0,1640,2412,79.229,1911,"KQK19747"
"Zm00001d045551","Zm00001d045551_T013","rice","9","26531819","26540041",0,915,1207,80.613,973,"Os06t0111600-01"
"Zm00001d045551","Zm00001d045551_T013","rice","9","26531819","26540041",0,743,1058,79.584,842,"Os06t0111600-01"
"Zm00001d045551","Zm00001d045551_T013","rice","9","26531819","26540041",2.39e-24,117,102,87.255,89,"Os06t0111600-01"
"Zm00001d045551","Zm00001d045551_T015","sorghum","9","26531820","26539663",0,3515,2482,92.345,2292,"OQU75704"
"Zm00001d045551","Zm00001d045551_T015","sorghum","9","26531820","26539663",2.26e-64,250,174,92.529,161,"OQU75704"
"Zm00001d045551","Zm00001d045551_T015","sorghum","9","26531820","26539663",0,3515,2482,92.345,2292,"OQU75701"
"Zm00001d045551","Zm00001d045551_T015","sorghum","9","26531820","26539663",2.26e-64,250,174,92.529,161,"OQU75701"
"Zm00001d045551","Zm00001d045551_T015","sorghum","9","26531820","26539663",0,3515,2482,92.345,2292,"OQU75705"
"Zm00001d045551","Zm00001d045551_T015","sorghum","9","26531820","26539663",2.26e-64,250,174,92.529,161,"OQU75705"
"Zm00001d045551","Zm00001d045551_T015","sorghum","9","26531820","26539663",0,3515,2482,92.345,2292,"OQU75700"
"Zm00001d045551","Zm00001d045551_T015","sorghum","9","26531820","26539663",2.26e-64,250,174,92.529,161,"OQU75700"
"Zm00001d045551","Zm00001d045551_T015","sorghum","9","26531820","26539663",0,3195,2195,92.938,2040,"OQU75699"
"Zm00001d045551","Zm00001d045551_T015","sorghum","9","26531820","26539663",6.23e-70,268,241,87.967,212,"OQU75699"
"Zm00001d045551","Zm00001d045551_T015","sorghum","9","26531820","26539663",2.26e-64,250,174,92.529,161,"OQU75699"
"Zm00001d045551","Zm00001d045551_T015","sorghum","9","26531820","26539663",0,3195,2195,92.938,2040,"OQU75702"
"Zm00001d045551","Zm00001d045551_T015","sorghum","9","26531820","26539663",6.23e-70,268,241,87.967,212,"OQU75702"
"Zm00001d045551","Zm00001d045551_T015","sorghum","9","26531820","26539663",2.26e-64,250,174,92.529,161,"OQU75702"
"Zm00001d045551","Zm00001d045551_T015","sorghum","9","26531820","26539663",0,3195,2195,92.938,2040,"OQU75703"
"Zm00001d045551","Zm00001d045551_T015","sorghum","9","26531820","26539663",6.23e-70,268,241,87.967,212,"OQU75703"
"Zm00001d045551","Zm00001d045551_T015","sorghum","9","26531820","26539663",2.26e-64,250,174,92.529,161,"OQU75703"
"Zm00001d045551","Zm00001d045551_T015","sorghum","9","26531820","26539663",0,3195,2195,92.938,2040,"OQU75698"
"Zm00001d045551","Zm00001d045551_T015","sorghum","9","26531820","26539663",6.23e-70,268,241,87.967,212,"OQU75698"
"Zm00001d045551","Zm00001d045551_T015","sorghum","9","26531820","26539663",2.26e-64,250,174,92.529,161,"OQU75698"
"Zm00001d045551","Zm00001d045551_T015","setaria","9","26531820","26539663",0,2712,2409,87.173,2100,"KQL08990"
"Zm00001d045551","Zm00001d045551_T015","brachypodium","9","26531820","26539663",0,1640,2412,79.229,1911,"KQK19747"
"Zm00001d045551","Zm00001d045551_T015","rice","9","26531820","26539663",0,915,1207,80.613,973,"Os06t0111600-01"
"Zm00001d045551","Zm00001d045551_T015","rice","9","26531820","26539663",0,743,1058,79.584,842,"Os06t0111600-01"
"Zm00001d045551","Zm00001d045551_T015","rice","9","26531820","26539663",2.39e-24,117,102,87.255,89,"Os06t0111600-01"
"Zm00001d045551","Zm00001d045551_T009","sorghum","9","26531818","26539662",0,3400,2335,92.976,2171,"OQU75702"
"Zm00001d045551","Zm00001d045551_T009","sorghum","9","26531818","26539662",0,3400,2335,92.976,2171,"OQU75703"
"Zm00001d045551","Zm00001d045551_T009","sorghum","9","26531818","26539662",0,3400,2335,92.976,2171,"OQU75704"
"Zm00001d045551","Zm00001d045551_T009","sorghum","9","26531818","26539662",0,3400,2335,92.976,2171,"OQU75705"
"Zm00001d045551","Zm00001d045551_T009","sorghum","9","26531818","26539662",0,3005,2065,92.93,1919,"OQU75699"
"Zm00001d045551","Zm00001d045551_T009","sorghum","9","26531818","26539662",0,3005,2065,92.93,1919,"OQU75701"
"Zm00001d045551","Zm00001d045551_T009","sorghum","9","26531818","26539662",0,3005,2065,92.93,1919,"OQU75700"
"Zm00001d045551","Zm00001d045551_T009","sorghum","9","26531818","26539662",0,3005,2065,92.93,1919,"OQU75698"
"Zm00001d045551","Zm00001d045551_T009","setaria","9","26531818","26539662",0,2510,2250,86.978,1957,"KQL08990"
"Zm00001d045551","Zm00001d045551_T009","brachypodium","9","26531818","26539662",0,1930,2955,78.849,2330,"KQK19747"
"Zm00001d045551","Zm00001d045551_T009","rice","9","26531818","26539662",0,1210,1649,80.23,1323,"Os06t0111600-01"
"Zm00001d045551","Zm00001d045551_T037","sorghum","9","26531820","26540110",0,3400,2335,92.976,2171,"OQU75702"
"Zm00001d045551","Zm00001d045551_T037","sorghum","9","26531820","26540110",0,3400,2335,92.976,2171,"OQU75703"
"Zm00001d045551","Zm00001d045551_T037","sorghum","9","26531820","26540110",0,3400,2335,92.976,2171,"OQU75704"
"Zm00001d045551","Zm00001d045551_T037","sorghum","9","26531820","26540110",0,3400,2335,92.976,2171,"OQU75705"
"Zm00001d045551","Zm00001d045551_T037","sorghum","9","26531820","26540110",0,3005,2065,92.93,1919,"OQU75699"
"Zm00001d045551","Zm00001d045551_T037","sorghum","9","26531820","26540110",0,3005,2065,92.93,1919,"OQU75701"
"Zm00001d045551","Zm00001d045551_T037","sorghum","9","26531820","26540110",0,3005,2065,92.93,1919,"OQU75700"
"Zm00001d045551","Zm00001d045551_T037","sorghum","9","26531820","26540110",0,3005,2065,92.93,1919,"OQU75698"
"Zm00001d045551","Zm00001d045551_T037","setaria","9","26531820","26540110",0,2510,2250,86.978,1957,"KQL08990"
"Zm00001d045551","Zm00001d045551_T037","brachypodium","9","26531820","26540110",0,1930,2955,78.849,2330,"KQK19747"
"Zm00001d045551","Zm00001d045551_T037","rice","9","26531820","26540110",0,1210,1649,80.23,1323,"Os06t0111600-01"
"Zm00001d045551","Zm00001d045551_T002","sorghum","9","26531799","26540064",0,3740,2648,92.296,2444,"OQU75704"
"Zm00001d045551","Zm00001d045551_T002","sorghum","9","26531799","26540064",2.92e-64,250,174,92.529,161,"OQU75704"
"Zm00001d045551","Zm00001d045551_T002","sorghum","9","26531799","26540064",1.87e-16,91.6,55,96.364,53,"OQU75704"
"Zm00001d045551","Zm00001d045551_T002","sorghum","9","26531799","26540064",0,3740,2648,92.296,2444,"OQU75705"
"Zm00001d045551","Zm00001d045551_T002","sorghum","9","26531799","26540064",2.92e-64,250,174,92.529,161,"OQU75705"
"Zm00001d045551","Zm00001d045551_T002","sorghum","9","26531799","26540064",1.87e-16,91.6,55,96.364,53,"OQU75705"
"Zm00001d045551","Zm00001d045551_T002","sorghum","9","26531799","26540064",0,3515,2482,92.345,2292,"OQU75701"
"Zm00001d045551","Zm00001d045551_T002","sorghum","9","26531799","26540064",2.92e-64,250,174,92.529,161,"OQU75701"
"Zm00001d045551","Zm00001d045551_T002","sorghum","9","26531799","26540064",0,3515,2482,92.345,2292,"OQU75700"
"Zm00001d045551","Zm00001d045551_T002","sorghum","9","26531799","26540064",2.92e-64,250,174,92.529,161,"OQU75700"
"Zm00001d045551","Zm00001d045551_T002","setaria","9","26531799","26540064",0,3476,3195,86.573,2766,"KQL08990"
"Zm00001d045551","Zm00001d045551_T002","sorghum","9","26531799","26540064",0,3421,2361,92.842,2192,"OQU75702"
"Zm00001d045551","Zm00001d045551_T002","sorghum","9","26531799","26540064",8.05e-70,268,241,87.967,212,"OQU75702"
"Zm00001d045551","Zm00001d045551_T002","sorghum","9","26531799","26540064",2.92e-64,250,174,92.529,161,"OQU75702"
"Zm00001d045551","Zm00001d045551_T002","sorghum","9","26531799","26540064",1.87e-16,91.6,55,96.364,53,"OQU75702"
"Zm00001d045551","Zm00001d045551_T002","sorghum","9","26531799","26540064",0,3421,2361,92.842,2192,"OQU75703"
"Zm00001d045551","Zm00001d045551_T002","sorghum","9","26531799","26540064",8.05e-70,268,241,87.967,212,"OQU75703"
"Zm00001d045551","Zm00001d045551_T002","sorghum","9","26531799","26540064",2.92e-64,250,174,92.529,161,"OQU75703"
"Zm00001d045551","Zm00001d045551_T002","sorghum","9","26531799","26540064",1.87e-16,91.6,55,96.364,53,"OQU75703"
"Zm00001d045551","Zm00001d045551_T002","sorghum","9","26531799","26540064",0,3195,2195,92.938,2040,"OQU75699"
"Zm00001d045551","Zm00001d045551_T002","sorghum","9","26531799","26540064",8.05e-70,268,241,87.967,212,"OQU75699"
"Zm00001d045551","Zm00001d045551_T002","sorghum","9","26531799","26540064",2.92e-64,250,174,92.529,161,"OQU75699"
"Zm00001d045551","Zm00001d045551_T002","sorghum","9","26531799","26540064",0,3195,2195,92.938,2040,"OQU75698"
"Zm00001d045551","Zm00001d045551_T002","sorghum","9","26531799","26540064",8.05e-70,268,241,87.967,212,"OQU75698"
"Zm00001d045551","Zm00001d045551_T002","sorghum","9","26531799","26540064",2.92e-64,250,174,92.529,161,"OQU75698"
"Zm00001d045551","Zm00001d045551_T002","brachypodium","9","26531799","26540064",0,1808,2575,79.612,2050,"KQK19747"
"Zm00001d045551","Zm00001d045551_T002","brachypodium","9","26531799","26540064",2.34e-40,171,177,84.181,149,"KQK19747"
"Zm00001d045551","Zm00001d045551_T002","rice","9","26531799","26540064",0,941,1232,80.763,995,"Os06t0111600-01"
"Zm00001d045551","Zm00001d045551_T002","rice","9","26531799","26540064",0,915,1207,80.613,973,"Os06t0111600-01"
"Zm00001d045551","Zm00001d045551_T002","rice","9","26531799","26540064",3.09e-24,117,102,87.255,89,"Os06t0111600-01"
"Zm00001d045551","Zm00001d045551_T003","sorghum","9","26531799","26540135",0,3740,2648,92.296,2444,"OQU75704"
"Zm00001d045551","Zm00001d045551_T003","sorghum","9","26531799","26540135",2.94e-64,250,174,92.529,161,"OQU75704"
"Zm00001d045551","Zm00001d045551_T003","sorghum","9","26531799","26540135",1.88e-16,91.6,55,96.364,53,"OQU75704"
"Zm00001d045551","Zm00001d045551_T003","sorghum","9","26531799","26540135",0,3740,2648,92.296,2444,"OQU75705"
"Zm00001d045551","Zm00001d045551_T003","sorghum","9","26531799","26540135",2.94e-64,250,174,92.529,161,"OQU75705"
"Zm00001d045551","Zm00001d045551_T003","sorghum","9","26531799","26540135",1.88e-16,91.6,55,96.364,53,"OQU75705"
"Zm00001d045551","Zm00001d045551_T003","sorghum","9","26531799","26540135",0,3515,2482,92.345,2292,"OQU75701"
"Zm00001d045551","Zm00001d045551_T003","sorghum","9","26531799","26540135",2.94e-64,250,174,92.529,161,"OQU75701"
"Zm00001d045551","Zm00001d045551_T003","sorghum","9","26531799","26540135",0,3515,2482,92.345,2292,"OQU75700"
"Zm00001d045551","Zm00001d045551_T003","sorghum","9","26531799","26540135",2.94e-64,250,174,92.529,161,"OQU75700"
"Zm00001d045551","Zm00001d045551_T003","setaria","9","26531799","26540135",0,3493,3209,86.6,2779,"KQL08990"
"Zm00001d045551","Zm00001d045551_T003","sorghum","9","26531799","26540135",0,3421,2361,92.842,2192,"OQU75702"
"Zm00001d045551","Zm00001d045551_T003","sorghum","9","26531799","26540135",8.11e-70,268,241,87.967,212,"OQU75702"
"Zm00001d045551","Zm00001d045551_T003","sorghum","9","26531799","26540135",2.94e-64,250,174,92.529,161,"OQU75702"
"Zm00001d045551","Zm00001d045551_T003","sorghum","9","26531799","26540135",1.88e-16,91.6,55,96.364,53,"OQU75702"
"Zm00001d045551","Zm00001d045551_T003","sorghum","9","26531799","26540135",0,3421,2361,92.842,2192,"OQU75703"
"Zm00001d045551","Zm00001d045551_T003","sorghum","9","26531799","26540135",8.11e-70,268,241,87.967,212,"OQU75703"
"Zm00001d045551","Zm00001d045551_T003","sorghum","9","26531799","26540135",2.94e-64,250,174,92.529,161,"OQU75703"
"Zm00001d045551","Zm00001d045551_T003","sorghum","9","26531799","26540135",1.88e-16,91.6,55,96.364,53,"OQU75703"
"Zm00001d045551","Zm00001d045551_T003","sorghum","9","26531799","26540135",0,3195,2195,92.938,2040,"OQU75699"
"Zm00001d045551","Zm00001d045551_T003","sorghum","9","26531799","26540135",8.11e-70,268,241,87.967,212,"OQU75699"
"Zm00001d045551","Zm00001d045551_T003","sorghum","9","26531799","26540135",2.94e-64,250,174,92.529,161,"OQU75699"
"Zm00001d045551","Zm00001d045551_T003","sorghum","9","26531799","26540135",0,3195,2195,92.938,2040,"OQU75698"
"Zm00001d045551","Zm00001d045551_T003","sorghum","9","26531799","26540135",8.11e-70,268,241,87.967,212,"OQU75698"
"Zm00001d045551","Zm00001d045551_T003","sorghum","9","26531799","26540135",2.94e-64,250,174,92.529,161,"OQU75698"
"Zm00001d045551","Zm00001d045551_T003","brachypodium","9","26531799","26540135",0,1808,2575,79.612,2050,"KQK19747"
"Zm00001d045551","Zm00001d045551_T003","brachypodium","9","26531799","26540135",4.81e-77,292,648,75.463,489,"KQK19747"
"Zm00001d045551","Zm00001d045551_T003","rice","9","26531799","26540135",0,941,1232,80.763,995,"Os06t0111600-01"
"Zm00001d045551","Zm00001d045551_T003","rice","9","26531799","26540135",0,915,1207,80.613,973,"Os06t0111600-01"
"Zm00001d045551","Zm00001d045551_T003","rice","9","26531799","26540135",3.11e-24,117,102,87.255,89,"Os06t0111600-01"
"Zm00001d045551","Zm00001d045551_T022","sorghum","9","26531820","26539684",0,3823,2699,92.368,2493,"OQU75704"
"Zm00001d045551","Zm00001d045551_T022","sorghum","9","26531820","26539684",2.63e-64,250,174,92.529,161,"OQU75704"
"Zm00001d045551","Zm00001d045551_T022","sorghum","9","26531820","26539684",0,3823,2699,92.368,2493,"OQU75705"
"Zm00001d045551","Zm00001d045551_T022","sorghum","9","26531820","26539684",2.63e-64,250,174,92.529,161,"OQU75705"
"Zm00001d045551","Zm00001d045551_T022","sorghum","9","26531820","26539684",0,3515,2482,92.345,2292,"OQU75701"
"Zm00001d045551","Zm00001d045551_T022","sorghum","9","26531820","26539684",2.63e-64,250,174,92.529,161,"OQU75701"
"Zm00001d045551","Zm00001d045551_T022","sorghum","9","26531820","26539684",0,3515,2482,92.345,2292,"OQU75700"
"Zm00001d045551","Zm00001d045551_T022","sorghum","9","26531820","26539684",2.63e-64,250,174,92.529,161,"OQU75700"
